Entry_ID,Archaeological_Site,IRMS_d13C_Collagen,d15N_Collagen,Latitude_N,Longitude_E,General_Category_or_Family,Sampled_Element,Cultural_Horizon,Species,Genus,Absolute_Chronology,Modern_Country,Mediterranean_Basin,Fecha_Min_BP_corr,Fecha_Max_BP_corr,Chronological_Period_corr,Chronological_Period_clean,Cereal
684,Tell Tayinat,-22.58,1.45,36.240491,36.382199,Poaceae,Grain,,vulgare,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,barley
685,Tell Tayinat,-23.33,1.19,36.240491,36.382199,Poaceae,Grain,,vulgare,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,barley
686,Tell Tayinat,-22.52,5.98,36.240491,36.382199,Poaceae,Grain,,vulgare,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,barley
687,Tell Tayinat,-24.37,5.57,36.240491,36.382199,Poaceae,Grain,,vulgare,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,barley
688,Tell Tayinat,-23.94,2.7,36.240491,36.382199,Poaceae,Grain,,vulgare,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,barley
689,Tell Tayinat,-24.35,3.2,36.240491,36.382199,Poaceae,Grain,,vulgare,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,barley
690,Tell Tayinat,-22.51,4.01,36.240491,36.382199,Poaceae,Grain,,vulgare,Hordeum,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,barley
691,Tell Tayinat,-22.33,4.63,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
692,Tell Tayinat,-23.17,4.23,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
693,Tell Tayinat,-23.12,4.86,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
694,Tell Tayinat,-22.86,6.1,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
695,Tell Tayinat,-24.67,8.34,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
696,Tell Tayinat,-23.06,4.05,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
697,Tell Tayinat,-24.09,4.1,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
698,Tell Tayinat,-22.34,7.12,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
699,Tell Tayinat,-23.31,5.63,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
700,Tell Tayinat,-23.61,6.89,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
701,Tell Tayinat,-21.77,2.78,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
702,Tell Tayinat,-21.75,3.76,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
703,Tell Tayinat,-22.68,2.52,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
704,Tell Tayinat,-22.03,3.0,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
705,Tell Tayinat,-21.77,3.26,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
706,Tell Tayinat,-22.55,7.91,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
707,Tell Tayinat,-22.39,3.77,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
708,Tell Tayinat,-21.56,4.23,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
709,Tell Tayinat,-21.22,2.37,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
710,Tell Tayinat,-23.23,2.05,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
711,Tell Tayinat,-21.27,2.73,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
712,Tell Tayinat,-22.64,3.95,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
713,Tell Tayinat,-20.52,2.82,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
714,Tell Tayinat,-22.43,4.91,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
715,Tell Tayinat,-21.92,2.9,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
716,Tell Tayinat,-22.06,1.36,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
717,Tell Tayinat,-22.06,2.38,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
718,Tell Tayinat,-23.35,2.76,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
719,Tell Tayinat,-23.65,1.37,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
720,Tell Tayinat,-24.25,1.35,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
721,Tell Tayinat,-24.54,1.37,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
722,Tell Tayinat,-23.86,3.37,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
723,Tell Tayinat,-23.04,2.72,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
724,Tell Tayinat,-23.11,2.67,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
725,Tell Tayinat,-24.37,3.25,36.240491,36.382199,Poaceae,Grain,,durum,Triticum ,2000 - 1500 BCE ; 1500 - 1000 BCE ; 1000 - 500 BCE,Turkey,Eastern_Med,3950.0,3450.0,Middle_Late_Bronze,Middle_Late_Bronze_Age,wheat
726,Liman Tepe,-24.1,2.69,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
727,Liman Tepe,-23.76,4.81,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
728,Liman Tepe,-22.16,2.42,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
729,Liman Tepe,-23.48,6.52,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
730,Liman Tepe,-23.64,4.17,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
731,Liman Tepe,-23.67,5.95,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
732,Liman Tepe,-23.27,2.75,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
733,Liman Tepe,-22.85,3.84,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
734,Liman Tepe,-23.14,5.46,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
735,Liman Tepe,-22.53,2.88,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
737,Liman Tepe,-22.25,2.81,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
738,Liman Tepe,-22.65,3.51,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
739,Liman Tepe,-22.92,3.86,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
740,Liman Tepe,-22.81,4.64,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
741,Liman Tepe,-23.07,4.45,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
742,Liman Tepe,-22.9,2.25,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
743,Liman Tepe,-23.37,2.81,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
744,Liman Tepe,-23.58,9.39,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
745,Liman Tepe,-22.41,4.6,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
746,Liman Tepe,-23.12,2.52,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
747,Liman Tepe,-22.97,2.48,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
748,Liman Tepe,-23.49,2.86,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
749,Liman Tepe,-22.49,2.18,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
750,Liman Tepe,-23.25,2.68,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
751,Liman Tepe,-22.56,2.82,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
752,Liman Tepe,-23.67,2.33,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
753,Liman Tepe,-22.76,2.91,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
754,Liman Tepe,-23.26,2.81,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
755,Liman Tepe,-24.01,3.59,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,monococcum,Triticum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
756,Liman Tepe,-23.64,3.45,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
758,Liman Tepe,-24.25,3.21,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
759,Liman Tepe,-21.98,4.83,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
760,Liman Tepe,-22.96,4.37,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
761,Liman Tepe,-22.82,3.11,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
762,Liman Tepe,-21.15,3.22,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
763,Liman Tepe,-22.92,4.04,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
764,Liman Tepe,-22.99,3.35,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
765,Liman Tepe,-22.98,1.09,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
766,Liman Tepe,-22.99,2.24,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
767,Liman Tepe,-23.39,1.43,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
768,Liman Tepe,-22.96,1.41,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
769,Liman Tepe,-23.15,3.75,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
770,Liman Tepe,-23.7,2.51,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
771,Liman Tepe,-22.05,3.33,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
772,Liman Tepe,-22.8,2.71,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
773,Liman Tepe,-22.77,1.28,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
774,Liman Tepe,-20.59,5.14,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
775,Liman Tepe,-23.62,1.34,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
776,Liman Tepe,-23.86,0.98,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
777,Liman Tepe,-21.32,2.04,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
778,Liman Tepe,-22.87,2.56,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
779,Liman Tepe,-23.23,1.41,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
780,Liman Tepe,-24.39,1.11,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
781,Liman Tepe,-23.56,2.37,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
782,Liman Tepe,-23.87,0.24,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
783,Liman Tepe,-21.76,2.55,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,dicoccum,Triticum ,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,wheat
784,Liman Tepe,-22.7,0.31,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
786,Liman Tepe,-23.91,3.12,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
788,Liman Tepe,-23.32,2.0,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
789,Liman Tepe,-23.74,0.53,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
790,Liman Tepe,-23.36,0.93,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
791,Liman Tepe,-23.27,1.37,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
792,Liman Tepe,-21.89,1.33,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
793,Liman Tepe,-23.55,0.96,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
794,Liman Tepe,-23.01,1.68,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
795,Liman Tepe,-23.6,2.86,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
796,Liman Tepe,-23.82,1.23,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
799,Liman Tepe,-23.11,1.46,38.285047,26.702271,Poaceae,Grain,Late Chalcolithic,vulgare,Hordeum,3500 - 3000 BCE,Turkey,Eastern_Med,5450.0,4950.0,Chalcolithic,Chalcolithic,barley
